Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Population,Households,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanFrancisco
0.27546484344394456,0.18103888222231418,0.19607843137254904,0.030726967492496312,0.017657445556209534,0.03256043413912185,0.33735204413636904,0.4679264909789869,0.5453690142991032,0.2150463572850188
0.5725770203009473,0.22672790720128,0.5294117647058824,0.04855776568143663,0.025981669889851174,0.05607630323959875,0.07252288686766731,0.6084619952762631,0.6672180959808414,0.06964889194201122
0.5167009620578885,0.39961517772168664,0.6274509803921569,0.07040748842651472,0.03436194960621094,0.06676533464890642,0.059047799222239114,0.04968658947651781,0.10959311381367605,0.6770220737564623
0.9331940899212787,0.8696983489882899,0.3137254901960784,0.042351325227654266,0.01891869166736736,0.03371156059858576,0.07651880732003244,0.03631526661330082,0.12283257663045115,0.6602760629450092
0.10824903814829628,0.1293154577178246,0.9999999999999999,0.0004578521646232894,0.000560553827181255,0.000657786548265088,0.07030365556526413,0.5043884758985644,0.5789391927080583,0.11169814332950871
0.13835200679584825,0.1332533344367664,0.49019607843137253,0.06809279137203031,0.037837383334734714,0.0863344844597928,0.03146240416154837,0.9036753902482941,0.9184635856480882,0.4145226078631991
0.31422757019558684,0.23107957131625773,0.411764705882353,0.19140764104390293,0.1471734073264385,0.250287781614866,0.047848961284149526,0.04370300722117722,0.11303569424646435,0.6709116609517598
0.15299112168609613,0.11815699093805605,0.411764705882353,0.03377931525665157,0.016648448667283277,0.03634270679164611,0.717025701311889,0.7100547242821704,0.7493516782176763,0.3282253919695387
0.21299087426443603,0.17423207955752334,0.1764705882352941,0.0322785776059419,0.01729308556854172,0.039302746258839005,0.366622473970163,0.40965720918069487,0.4979881119841059,0.19767964230955593
0.3569078065657461,0.27729962345346965,0.35294117647058826,0.01854301266724322,0.016648448667283277,0.021871402729814176,0.07611241604578788,0.48117509185086227,0.5586571367038228,0.07852627788758566
0.32165021999909277,0.17991475979641663,0.7450980392156862,0.029277102304522563,0.024496202247820845,0.049991777668146685,0.05277539144251873,0.016548504499205384,0.1357814985652299,0.6394520733676362
0.4408249862887163,0.13399815174963103,0.9999999999999999,0.04408098896067558,0.026205891420723677,0.07909883242887683,0.06661503020928171,0.004876196373296427,0.15439101161738308,0.6152711624504371
1.0,0.28972014179114775,0.588235294117647,0.06409930304726051,0.02923288208750245,0.08271665844433482,0.020830165812772045,0.0171266726605548,0.1554289998561759,0.6128540618438488
0.11773353511944279,0.25418270092826306,0.35294117647058826,0.06481151752556341,0.03637994338406345,0.06873869429370169,0.5377192739276231,0.23353196011429103,0.3453098948790162,0.3925908778012157
0.16742405185957995,0.1039640832540241,0.5098039215686274,0.025029251666073154,0.016508310210487962,0.036836046702844925,0.13456243183384964,0.7079375299233283,0.7520390311785244,0.18498541843215138
0.6861847992379413,0.48951738596709016,0.39215686274509803,0.030726967492496312,0.013929762605454189,0.030258181220194046,0.07224197217830867,0.48484908453388986,0.5613981285832783,0.07527422094003289
0.17443433222955781,0.09706762665342548,0.7058823529411764,0.06219158569466347,0.07906611732391602,0.09817464232856438,0.06214410479631888,0.004444972090848134,0.14740443554381216,0.6240755912955778
0.42391783951406387,0.22578309264699797,0.9215686274509803,0.03225314137457394,0.027130805235572746,0.04768952474921888,0.06905754134463345,0.48335176320753487,0.5604034461863965,0.07597996971955727
0.30804202869266517,0.16157018523882427,0.5098039215686274,0.04743857150124637,0.07116230836066033,0.09537904949843776,0.07343667113932775,0.009950908387504448,0.14114116210434624,0.6329094735671773
0.9999979381528323,0.14554282009903313,0.8431372549019608,0.030574350104288547,0.016816614815437652,0.04867620457161651,0.006885542761611101,0.13635383380799573,0.2514739466556706,0.4968876692022301
0.33711407375639685,0.21962455690266341,0.6078431372549019,0.04738769903851045,0.04240589702626195,0.07087650057556323,0.0713869918930986,0.021379835882839118,0.1684092568973522,0.5967158525436943
0.6719580537812215,0.4417318381815424,0.0784313725490196,0.3733530040189245,0.11976232517727514,0.2830126623910541,0.0509144605274092,0.5155894512836217,0.588594908013952,0.08205762253063878
0.15835192432196155,0.2518516985972607,0.23529411764705882,0.06511675230197893,0.033016620420975924,0.06791646110837034,0.5962531425499993,0.18647372340245358,0.2856592460367183,0.5165664112345492
0.42577350196494035,0.19224562419828695,0.9215686274509803,0.04283461362364552,0.02687855601334118,0.05196513731294195,0.019307751876692387,0.5486728774018214,0.6157801331823296,0.006724570419566714
0.507422649803506,0.37306381980938197,0.0784313725490196,0.39415984127791626,0.20779730373609123,0.3876007235652031,0.049550950600566905,0.15517558410328863,0.026503705335219722,0.7965545899579176
0.6334015117463434,0.35818126646529014,0.0784313725490196,0.12501907717352595,0.050646038285826395,0.1762867949350436,0.010633944164407345,0.524609785100426,0.5953221326175115,0.030267165871507806
1.0,0.18870084550557925,0.7254901960784313,0.07175560868901663,0.02715883292693181,0.0915967768459135,0.016453400491581026,0.1725372604131462,0.005009667970446285,0.8145585395451781
0.314846124345879,0.13295678680294065,0.25490196078431376,0.10767156738057689,0.04837579528574231,0.13040618319355368,0.313219829646605,0.5895123684551042,0.6496279091291216,0.19317391738134818
0.5268040131793271,0.36506393015268757,0.5098039215686274,0.09113801699140255,0.04150901090277194,0.08123663871073837,0.06602984316352764,0.049033564724025466,0.11088552244942614,0.6758632931207309
0.2938152832359454,0.19680418201128264,0.5098039215686274,0.09289311695579182,0.03573530648280501,0.08501891136326262,0.010091511507759287,0.6606525488780484,0.7112447339788042,0.12307316065686832
0.3734025839068705,0.21471427980303726,0.11764705882352942,0.08678842142748129,0.04428375234731915,0.1110014800197336,0.04573114275248332,0.5388783612945418,0.6083116458199276,0.05033075327343612
0.41731992857761413,0.297189004289596,0.43137254901960786,0.04637024978379203,0.035707278791445946,0.05311626377240585,0.08857460238363708,0.47741565624914734,0.5555235838386557,0.08294960911639881
0.21278468954767196,0.23033475400339304,0.6078431372549019,0.0809889606755863,0.0451526107794501,0.08403223154086499,0.22541389608061918,0.07922069142815667,0.1314192280595822,0.6773325743401516
0.08556871930425029,0.07143349746900043,0.6666666666666666,0.041817164368927094,0.03200762353204967,0.056240749876665025,0.3461344158191154,0.15707639798917936,0.28306845923198937,0.45208525780739306
0.7158753984519652,0.1447635205031655,0.8431372549019608,0.037035152871750514,0.022926651531713332,0.05591185660253248,0.018821039924199725,0.01831056061378971,0.15520936850342695,0.6131556122299062
0.48288666850858347,0.1426738941531841,0.47058823529411764,0.03960421223991453,0.02057232545755206,0.049991777668146685,0.06266674275557965,0.6327250868874654,0.6878043467542534,0.09478071020395472
0.2597948049698764,0.23168645949711042,0.1764705882352941,0.07379050719845347,0.047030466100507304,0.08715671764512416,0.22724004291961544,0.05789807163871901,0.17961225306457143,0.5988021010605045
0.37402113805716264,0.21452807547482106,0.5098039215686274,0.05532380322531413,0.043498976989265394,0.08008551225127446,0.07803722817595166,0.03367675337810312,0.12520147905532192,0.6570689570352682
0.5402060197689907,0.30603715810816406,0.6666666666666666,0.06710077834867985,0.04097648476694975,0.07054760730143068,0.012342688218638855,0.5481471168512605,0.6152191709872861,0.01134391605134839
0.43298996705168225,0.21593495262134316,0.0784313725490196,0.015694154754031645,0.011014882704111663,0.02220029600394672,0.04638000974503186,0.0569736399193502,0.10230719026341185,0.6857882052722853
0.32165021999909277,0.2592171142467001,0.49019607843137253,0.10487358193010123,0.050926315199417024,0.11790823877651702,0.08100573397920646,0.1803088871033792,0.02013729361465062,0.8249026101965401
0.43298996705168225,0.1834526420325237,0.43137254901960786,0.06572722185480999,0.05022562291544046,0.11165926656799868,0.046417193906184005,0.49337863060636555,0.5687143564037973,0.06537545511463534
0.22680525028762766,0.4689935311237087,0.6078431372549019,0.004069797018873683,0.0016816614815437652,0.0046045058378556165,0.02576333865863267,0.07654983462702267,0.20109387785688418,0.5564694230678443
0.4909278724623816,0.22937614653590988,0.9999999999999999,0.04820165844228519,0.02668236217382774,0.0493339911198816,0.03343064857964836,0.4652125248818161,0.5436927591137105,0.10595646803777109
0.20783625634533465,0.06958524710004,0.9019607843137254,0.03212596021773414,0.045544998458476975,0.053280710409472125,0.06214410479631888,0.004444972090848134,0.14740443554381216,0.6240755912955778
0.567834771815374,0.29669935587095353,0.5294117647058824,0.06890675077580505,0.03225987275428123,0.06331195527051472,0.031214710452726235,0.4515695979799117,0.5328335167228926,0.11393776465258167
0.22041352406794196,0.2449345526268603,0.49019607843137253,0.0939360024418782,0.06684604389136467,0.11478375267225785,0.020385679578562882,0.5722197161577635,0.6365996092087821,0.04883924128521175
0.8154626166490035,0.5663714983241611,0.27450980392156865,0.09558935748079564,0.04050001401384568,0.07679657950994902,0.0903406395997515,0.04932483109562882,0.11424661446407589,0.673822716480238
0.40680450802264734,0.17748720707300591,0.43137254901960786,0.17991046446558476,0.08974466773171894,0.21805624074987667,0.15328955924661566,0.042141500429850265,0.13811193163297933,0.6482230995522925
1.0,0.3901739286354671,0.9999999999999999,0.014295162028793813,0.006053981333557555,0.012169051142904128,0.013298308195887783,0.508695401193836,0.5817738800861557,0.04805646098330849
0.454845547028672,0.17170107998510364,0.37254901960784315,0.06638856387037696,0.042854340088006954,0.09505015622430521,0.056000629625643825,0.1789336624955185,0.01285957212361882,0.8232955581776719
0.34453672355990284,0.28120301788940844,0.6862745098039215,0.04237676145902223,0.03279239889010342,0.05525407005426739,0.061663258800664464,0.03503402310615906,0.12185813520056554,0.6602916104160526
0.4686599230518637,0.3287471896939353,0.6078431372549019,0.11108002238388359,0.05709240729841083,0.11379707284986022,0.07063153186960151,0.029224616796065025,0.1744167584754737,0.5881410919386664
0.5167009620578885,0.23563812912925342,0.8431372549019608,0.018263214122195656,0.01037024580285322,0.021706956092747903,0.017492629419717045,0.021040169372179368,0.140474530994169,0.632718336016172
0.439587877988132,0.2660101239982897,0.37254901960784315,0.09640331688457038,0.046974410717789176,0.10031244861042592,0.029701055482952477,0.5473808114219304,0.6154557617896351,0.03913225246773623
0.34886660261194796,0.12466034951242054,0.5098039215686274,0.08869613878007834,0.04142492782869475,0.10935701364907088,0.005243554024792347,0.2757537081979621,0.37727158343078543,0.3341675412586853
0.30412451907414817,0.15210135032620242,0.7450980392156862,0.015897644604975326,0.0207685192970655,0.04489393191909225,0.06536976017054648,0.006298725433267856,0.15559579582977168,0.6136681979487635
0.26371231458839345,0.09926069985241585,0.5098039215686274,0.057841990130742225,0.03453011575436531,0.10902812037493834,0.027999178236634,0.17402109181041026,0.004383148418789833,0.8172444197592259
0.6795868883014916,0.4290078757534379,0.49019607843137253,0.08905224601922979,0.047899324532638246,0.08353889162966617,0.016858315905474756,0.5402598373497817,0.6084322376465471,0.01859732301855153
0.07175434328105863,0.09065392201486878,0.35294117647058826,0.04586152515643282,0.05740071190336052,0.06824535438250288,0.47718884934173805,0.2049590647847124,0.32255014838412643,0.41008585280407267
0.3643304563692521,0.12701893766982525,0.29411764705882354,0.01747469094978888,0.010146024271980717,0.0287781614865976,0.1328091482405432,0.06420842054793038,0.11331140027035481,0.6834039194283388
0.7511329850186185,0.43578709259182635,0.5490196078431372,0.1255786742636211,0.05353289049580986,0.10524584772241408,0.08371632394762094,0.02852115761453735,0.12994483135177665,0.6506558859130932
0.40350555255442244,0.22342450448959322,0.5686274509803921,0.06224245815739939,0.05162700748339359,0.08699227100805788,0.06363300643733363,0.485362557512178,0.5622236735909528,0.07383503283723651
0.47896915889006647,0.3177059626763769,0.7647058823529411,0.07758050567227959,0.030830460494969028,0.07893438579181056,0.01132242891688944,0.5572793572622428,0.6236331792292258,0.02160995344372594
0.17422814751279375,0.10685369856967493,0.35294117647058826,0.03924810500076308,0.02149723927240113,0.060680809077454365,0.2207559831640936,0.4543202732596066,0.536319442793363,0.14722203630643063
0.45608265532925635,0.24515523923807953,0.25490196078431376,0.08579640840413083,0.04097648476694975,0.10179246834402236,0.09988860646350664,0.4731870930640675,0.5517989567846001,0.0874346937210684
0.24247528876169583,0.21402463414297734,0.1568627450980392,0.4820165844228519,0.2892457748255276,0.629995066600888,0.1807016194507513,0.057337873612058,0.13319276463582663,0.661367964064465
0.30680492039208085,0.2311209500558613,0.3137254901960784,0.050033067100778345,0.031082709717200594,0.082223318533136,0.03601811841412013,0.029112586793031685,0.12480160637163758,0.65429592910197
0.23649593197553825,0.2117005282685756,0.058823529411764705,0.1817418731240779,0.09876958434933714,0.19223811873047197,0.29015490067061117,0.08487066225793528,0.15565135843406466,0.6542378923778449
0.8232976358860377,0.17345277996165576,0.9607843137254901,0.039731393396754335,0.021329073124246756,0.07844104588061174,0.01317593478936554,0.021241765665300484,0.1560078719076144,0.6121657810831062
0.49381445849707833,0.21456255775782407,0.8431372549019608,0.04352139187058045,0.023683399198408027,0.057885216247327745,0.06568806568364204,0.014276091285301013,0.16238623555495876,0.6047264571377268
0.5548451346592386,0.16002537896029023,0.13725490196078433,0.03749300503637381,0.02390762072928053,0.07301430685742477,0.022966190362163966,0.5019142736064686,0.5760321230220597,0.055495821659807515
0.19092910957068218,0.15043240782885753,0.35294117647058826,0.0987688864017907,0.052383755150088286,0.12004604505837856,0.3642443339444818,0.166914963459919,0.29141377519748723,0.44170784591770923
0.3008255636059233,0.20443855946814532,0.8039215686274509,0.037289515185430125,0.021441183889683007,0.05064956421641177,0.024316197936883867,0.5255525107955598,0.5965937128169031,0.032546173406668336
0.5016494777341125,0.12997751755148207,0.6078431372549019,0.07310372895151854,0.10210487962106561,0.16888669626706135,0.0602756173009574,0.005534460398826637,0.1545083349125949,0.6148581321719738
0.4874227322773927,0.2764237734651936,0.6274509803921569,0.04540367299180953,0.023571288432971776,0.0651208682782437,0.055308521364201356,0.02369188174763926,0.16930107929029667,0.5948196971789823
0.1595890326225459,0.03874429318216302,0.27450980392156865,0.06145393498499262,0.05933462260713585,0.11741489886531821,0.0309353806759922,0.1765237345073973,0.0053474966768055805,0.8201751288247687
0.2000012371083006,0.2128660294340768,0.7058823529411764,0.02495294297196927,0.01535917486476639,0.03124486104259168,0.1713779667817652,0.0772128911112311,0.11515191086731515,0.6905481247655525
0.6185562121393314,0.24827933407815062,0.0196078431372549,0.01811059673398789,0.0032512121976512793,0.008057885216247328,0.21449326095486382,0.06719209826028584,0.1368475850480684,0.6635418192451479
0.8969055797708051,0.1542185625025862,0.9999999999999999,0.02518186905428092,0.009473359679363212,0.026147015293537246,0.01085337287784862,0.0779402441214831,0.10718244300414861,0.6852673330039369
0.21649601444942496,0.23312781892663553,0.09803921568627451,0.2608994251411711,0.17265057877182655,0.2927150139779642,0.27371048767411693,0.07103857735106792,0.1797772021792651,0.6081322089858092
0.0750532987492835,0.10070895573854154,0.7254901960784313,0.03243119499414966,0.03979932172986911,0.048018418023351425,0.5505246492903704,0.2894851526462668,0.3935132997102604,0.33684370799643587
0.2412381804611115,0.2423414849450352,0.49019607843137253,0.0830492954163911,0.06323047170604557,0.09291234994244368,0.17640300301360073,0.05634698107510007,0.13250099801392795,0.6615103999493638
0.4313404893175698,0.35736058812981897,0.37254901960784315,0.06275118278475861,0.06236161327391462,0.082223318533136,0.08857460238363708,0.47741565624914734,0.5555235838386557,0.08294960911639881
0.8076275974119694,0.5506130949917933,0.1568627450980392,0.09846365162537518,0.05078617674262171,0.080414405525407,0.18281852214590485,0.05430867200588966,0.13761491864492442,0.6549869085503919
0.14309425528142153,0.1497496586253983,0.6666666666666666,0.07470621152770004,0.04083634631015443,0.08370333826673244,0.2115544348476825,0.5781369882621273,0.6409786337340705,0.15181146398137957
0.6321644034457591,0.3839809106081296,0.6078431372549019,0.10014244289566057,0.04263011855713445,0.10080578852162474,0.011395124914529207,0.5553125457041259,0.6219711376690067,0.021611979575384334
0.3212378505655647,0.21465910815023242,0.6274509803921569,0.04954977870478709,0.04476022310042322,0.061667488899852,0.07292459748610156,0.020443980256093088,0.13378673955941695,0.6438109652283084
0.2026816384262333,0.20822471414187393,0.1568627450980392,0.06974614641094774,0.04652596765604417,0.09274790330537741,0.1799669531116773,0.5637429165062539,0.6287756277310349,0.14618339919802542
0.47175269380332446,0.3383815395649716,0.6470588235294117,0.0909090909090909,0.047394826088175114,0.08600559118566026,0.08487260536504301,0.03431197550398994,0.17908159840722496,0.582139457228708
1.0,0.29655453028234097,0.7647058823529411,0.07081446812840209,0.026598279099750554,0.06956092747903306,0.011752807690568336,0.05677658661533033,0.10133545863230739,0.6849748844271792
0.4428868334563569,0.2534516765285996,0.25490196078431376,0.1394159841277916,0.07903808963255697,0.160828811050814,0.09231098777463653,0.45345150014608604,0.535079783075217,0.10971545808808189
0.3024750413400357,0.29614763934290567,0.7058823529411764,0.029963880551457496,0.014742565654867009,0.03140930767965795,0.04808915948846622,0.1766549765680599,0.010157884240086854,0.820630676901514
0.36041294675073504,0.28879601660666754,0.27450980392156865,0.07251869563005545,0.03806160486560722,0.06265416872224963,0.1641476000035161,0.0820825271036801,0.10915647855065824,0.6986786814008199
0.08495016515395812,0.16829423042440794,0.6274509803921569,0.05702803072696749,0.04086437400151349,0.06643644137477389,0.33839418966815094,0.15195700724802932,0.278699890270592,0.4576580225405212
0.2189702310505936,0.19564557730238208,0.29411764705882354,0.06325990741211782,0.038313854087838786,0.08271665844433482,0.19208016516089857,0.46496930704785194,0.5453172066562118,0.14270907944615424
0.7171125067525496,0.4020841091847009,0.7450980392156862,0.0957419748690034,0.035370946495137195,0.08205887189606972,0.02677805263323183,0.5413744191638435,0.6101100676553286,0.02277093734685723
0.24391858177904419,0.11718459055737164,0.27450980392156865,0.16485221549575213,0.09543428907760867,0.25637230718631804,0.0115798767281046,0.5608856946348147,0.6267137086278585,0.024132852203852254
0.3441243541263747,0.1867836305706128,0.8431372549019608,0.04227501653355038,0.03195156814933154,0.059858575892123005,0.06374393710495888,0.485153124909492,0.5620105080037535,0.07399281569924397
0.1985579440909522,0.009889518765258405,0.45098039215686275,0.010556036017703616,0.011014882704111663,0.018418023351422463,0.01897081369671876,0.17903636097387907,0.0028583116711313793,0.8226871231184243
0.1437128094317137,0.15230134756761976,0.39215686274509803,0.07760594190364754,0.045516970767117915,0.11165926656799868,0.3419213182235899,0.1565019331676374,0.282662477687987,0.45218283041153373
0.2967018692706422,0.20183169887311903,0.6862745098039215,0.017220328636109273,0.014069901062249503,0.02302252918927808,0.10765682301773108,0.5016174010552682,0.5763423638161262,0.13032128785049604
0.29134106663477677,0.14224631384394698,0.5686274509803921,0.01854301266724322,0.011715574988088232,0.018418023351422463,0.4635547402316391,0.20331419798715505,0.32153312179279964,0.4092073049543298
0.2348464542414258,0.15932883684362975,0.3137254901960784,0.08739889098031235,0.047366798396816054,0.10162802170695609,0.42806349628005186,0.6289835680874735,0.6826528233085791,0.22706222835572865
0.21278468954767196,0.17196314533592644,0.25490196078431376,0.05339064964134913,0.026822500630623056,0.06495642164117744,0.3180210887786316,0.09528883523954079,0.15770059173455622,0.6602947457231194
0.318763633964396,0.2310726748596571,0.1764705882352941,0.5152617388207763,0.2722329661705765,0.615523762539056,0.19164022226396293,0.05951386572237045,0.13550097080193022,0.6602304623761573
0.6511333973880521,0.12357070936952595,0.5686274509803921,0.05140662359464821,0.039855377112587236,0.09225456339417859,0.006928093017471378,0.021333184398876198,0.15862882700673178,0.6086483192038817
0.17752710298101862,0.29520282478862364,0.35294117647058826,0.08218446354988045,0.03853807561871129,0.08370333826673244,0.5397404867513786,0.3330607212972652,0.43170414172892546,0.285746255551214
0.16330035752429886,0.10632956786802943,0.5098039215686274,0.06832171745434196,0.04246195240898007,0.0733432001315573,0.2910541246101757,0.42903598002272597,0.5149525358042916,0.16005939081670412
0.7032981307293579,0.31527151349636556,0.45098039215686275,0.1115887470112428,0.03514672496426469,0.09505015622430521,0.030181736112576893,0.018524082609298137,0.1513686896918822,0.6182742922443237
0.2525783398831345,0.1453428228576158,0.3137254901960784,0.09546217632395583,0.048179601446228876,0.13912185495806612,0.16551715226364336,0.0501110545644129,0.13495154359965145,0.6555711843737483
0.2026816384262333,0.10908815050826888,0.8235294117647058,0.03126112835122348,0.048824238347487316,0.06100970235158691,0.06055906627417375,0.004794180333155906,0.14785583168669186,0.623408275262913
0.39670145690120867,0.1858595053861326,0.47058823529411764,0.053645011955028736,0.03094257126040528,0.07827659924354546,0.13000382966944737,0.03183435971487606,0.1387577763646446,0.6430733574727505
0.20371256201005356,0.10266754941311156,0.7450980392156862,0.05323803225314137,0.02595364219849211,0.06939648084196678,0.40800770936675446,0.6188946216885646,0.6740468943052351,0.22230814752218184
0.6197933204399158,0.17102522723824504,0.6666666666666666,0.035839649997456376,0.0164802825191289,0.04768952474921888,0.02982014006241899,0.023551440322022714,0.1309960881709047,0.6453840335752403
0.3063925509585527,0.21907284037461555,0.49019607843137253,0.049041054077427884,0.05762493343423302,0.06824535438250288,0.07815148324620608,0.480582990787376,0.5581701256916487,0.07923431771377783
0.34886660261194796,0.23492089764279112,0.6078431372549019,0.03998575571043394,0.023347066902099273,0.04785397138628515,0.01815658366802202,0.5203204515044152,0.5920988695278929,0.03672096072056783
0.29855753172151867,0.19625246548323477,0.19607843137254904,0.10932492241949432,0.05485019198968581,0.1815490873211643,0.021577955249954987,0.16976303939791512,0.005866991109474278,0.8116650227653786
0.08247594855278947,0.10188824981724391,0.39215686274509803,0.03922266876939512,0.0207685192970655,0.043413912185495805,0.4308138609143301,0.7436216458570022,0.7813004692532584,0.28401046745542335
0.7164939526022573,0.18483193335264342,0.6078431372549019,0.051254006206440446,0.02718686061829087,0.07959217234007565,0.013037041310452743,0.1669232752035032,0.008201521819591441,0.8084384651342504
0.10433152852977925,0.15241858732982994,0.6470588235294117,0.03238032253141374,0.026906583704700244,0.043907252096694625,0.1512762572903912,0.5655091177708516,0.630565889841526,0.13136101345292336
0.533608108832541,0.31751286189156014,0.9999999999999999,0.07643587526072136,0.03643599876678158,0.08781450419338925,0.009180715446412375,0.5382149013738464,0.6073043897187645,0.019221954491207185
0.3008255636059233,0.17391484255389583,0.1568627450980392,0.16093503586508623,0.0914263292132627,0.2078605492517678,0.1761791952860131,0.46915105912454674,0.5489373832159743,0.1357863021160936
0.6383499449486807,0.443628363746707,0.09803921568627451,0.08673754896474538,0.036884441828526585,0.07663213287288274,0.02988110816215754,0.1437490753150882,0.029685676106518948,0.7836481155218868
0.507216465086742,0.3117681135432615,0.13725490196078433,0.04779467874039782,0.02331903921074021,0.047525078112152605,0.07148484830523102,0.2177425576562287,0.325356161945657,0.4025264396449974
0.31835126453086793,0.15055654404766833,0.45098039215686275,0.04341964694510861,0.03517475265562375,0.05311626377240585,0.13824136544583615,0.4858309299393839,0.5629875261050932,0.13370495371058677
0.5369070643007658,0.33586433290575307,0.49019607843137253,0.0829221142595513,0.034165755766697496,0.0874856109192567,0.025664437659437028,0.5324336415362052,0.6025137815778285,0.028960082190385254
0.4400002474216601,0.2773341057364726,0.39215686274509803,0.17868952535992266,0.08203705260797668,0.20292715013977963,0.004372661907304957,0.5363711849998645,0.6056777818942459,0.018947215145727732
0.7158753984519652,0.3708914359801934,0.3137254901960784,0.07552017093147478,0.04097648476694975,0.09472126295017268,0.04442411083908445,0.4929509606329718,0.5684107105649204,0.06554817661299411
0.3956705333173884,0.18944566281844394,0.6274509803921569,0.09218090247748893,0.06317441632332745,0.13073507646768623,0.13233619072597116,0.033642158465296834,0.13813145175194463,0.644484691491126
0.43979406270489607,0.28467193555950954,0.39215686274509803,0.28748028692068983,0.14361389052383752,0.4666995559940799,0.035676149495633636,0.013720026317088664,0.15154082986052658,0.6180236616086202
0.6839167673535367,0.419711452255831,0.6078431372549019,0.03189703413542249,0.015611424086997953,0.03387600723565203,0.07396319894635253,0.4821708561551406,0.5593011007292353,0.0774707712321835
0.17525907109661404,0.07241969076288604,0.6862745098039215,0.02396092994861881,0.0291207713220662,0.0493339911198816,0.012930047259389324,0.029091415921621133,0.12684599732269955,0.6507817443672478
0.5756697910524081,0.41289775313443955,0.058823529411764705,0.0459378338505367,0.018442220914263292,0.03453379378391712,0.05173016566125127,0.08501693747429086,0.07846253231924813,0.7175109637207426
0.43298996705168225,0.17041144260079172,0.8431372549019608,0.0925878821793763,0.0498892906191317,0.14142410787699392,0.06919655786510286,0.004363692700958467,0.15395521281958388,0.6159450094472344
0.5253607201619788,0.3998910359857106,0.3333333333333333,0.09391056621051025,0.057260573446565204,0.10080578852162474,0.030378173694375173,0.04278862544478095,0.11318044235749403,0.6696853630311125
0.3379388126234531,0.1835009172287279,0.37254901960784315,0.15582235336012615,0.07264777600269065,0.19289590527873707,0.14380871900365103,0.56770080385516,0.632527333000687,0.12569771389593232
